epoch,train_loss,val_loss
1,21.91013423885618,3.360902637243271
2,3.2482557126453946,1.101925939321518
3,1.09980993611472,1.101892739534378
4,1.098886821951185,1.1018150448799133
5,1.099580364567893,1.1017817556858063
6,1.0997945836612157,1.1017824709415436
7,1.0988649896212987,1.1016854047775269
8,1.0992687344551086,1.1016085147857666
9,1.098831764289311,1.1015405654907227
10,1.1267878668648856,1.1015114188194275
11,1.0996474197932653,1.1015847325325012
12,1.0994320171219962,1.101495087146759
13,1.099194552217211,1.101381778717041
14,1.098974415234157,1.1013247668743134
15,1.098749612058912,1.101264476776123
16,1.099340523992266,1.1012403070926666
17,1.0992593169212341,1.1011383533477783
18,1.0990695016724723,1.1010739505290985
19,1.0985201682363237,1.1009767055511475
20,1.0990776760237557,1.1009559035301208
21,1.0987182344709123,1.1009063720703125
22,1.0981569290161133,1.1008139550685883
23,1.0990415811538696,1.1008676886558533
24,1.0991836445672172,1.100827544927597
25,1.0988062024116516,1.100764274597168
26,1.0988315343856812,1.1006425023078918
27,1.0991313542638506,1.100594699382782
28,1.098627575806209,1.1005583107471466
29,1.098939367703029,1.1005113124847412
30,1.0987004382269723,1.100428730249405
31,1.098948393549238,1.1004428565502167
32,1.0989269954817635,1.1003913879394531
33,1.09874427318573,1.1003593504428864
34,1.0989146062305994,1.1003190577030182
35,1.0989237768309457,1.1002898514270782
36,1.0989885330200195,1.100245088338852
37,1.0986303516796656,1.1001548171043396
38,1.0985475523131234,1.1000871360301971
39,1.0988371116774422,1.1000705063343048
40,1.098841939653669,1.1000770330429077
41,1.098727754184178,1.1000581085681915
42,1.0988428507532393,1.1000377833843231
43,1.0987104177474976,1.099965751171112
44,1.0985105633735657,1.0998592972755432
45,1.0987245866230555,1.0998882949352264
46,1.0985195892197746,1.0998572707176208
47,1.0987252848488944,1.0998718738555908
48,1.0987807171685355,1.0998645424842834
49,1.0987419400896346,1.0997806787490845
50,1.0985846093722753,1.0997887253761292
51,1.098393704210009,1.0997715890407562
52,1.0985984461648124,1.0997891426086426
53,1.0986074209213257,1.099800020456314
54,1.098781602723258,1.0998321175575256
55,1.0986914549555098,1.0997914671897888
56,1.0987609369414193,1.0997444689273834
57,1.0988749435969762,1.0997488498687744
58,1.0987642662865775,1.0996911227703094
59,1.098761294569288,1.0996464490890503
60,1.098527388913291,1.099606603384018
61,1.0987894875662667,1.0995347499847412
62,1.0989492791039603,1.099501520395279
63,1.098579296043941,1.099461704492569
64,1.0987827948161535,1.099451720714569
65,1.0987151861190796,1.0993832349777222
66,1.0986513665744237,1.0993232429027557
67,1.098703818661826,1.099331110715866
68,1.0986506342887878,1.099301278591156
69,1.09852363382067,1.0993109941482544
70,1.0987590551376343,1.0993219912052155
71,1.098692740712847,1.09929621219635
72,1.0988298484257288,1.0992541909217834
73,1.0986074379512243,1.099188357591629
74,1.0984907150268555,1.0991863906383514
75,1.0988223552703857,1.099254995584488
76,1.098824645791735,1.0991675853729248
77,1.0986794233322144,1.0991197228431702
78,1.098751732281276,1.0990583002567291
79,1.0986618059022086,1.0990435481071472
80,1.201146858079093,1.0989561975002289
81,1.0986160125051225,1.0988939702510834
82,1.0986146586281913,1.0988529920578003
83,1.0985951253346034,1.098893940448761
84,1.098597799028669,1.098875641822815
85,1.0987034950937544,1.0989530980587006
86,1.0985740848949976,1.0988872051239014
87,1.0986229351588659,1.098901093006134
88,1.0985782742500305,1.0988724529743195
89,1.098653827394758,1.0988695621490479
90,1.098684046949659,1.0989137589931488
91,1.0985750470842635,1.0988655388355255
92,1.0986289126532418,1.0988746583461761
93,1.09869019474302,1.0989344716072083
94,1.0986118742397852,1.0988367795944214
95,1.0986624189785548,1.0989282131195068
96,1.0986329657690865,1.0989002585411072
97,1.0986226030758448,1.0989199876785278
98,1.0986027802739824,1.0989156365394592
99,1.0986680218151637,1.0989067256450653
100,1.098615084375654,1.0988775789737701
101,1.098642919744764,1.0988580286502838
102,1.0986281377928597,1.0988039672374725
103,1.098608332020896,1.0988337695598602
104,1.0986883810588293,1.0988711714744568
105,1.0986551557268416,1.0987966358661652
106,1.0986177665846688,1.098795771598816
107,1.0986006941114153,1.0987974405288696
108,1.0986468366214208,1.0987900495529175
109,1.098621470587594,1.0987127721309662
110,1.0986305475234985,1.0987603962421417
111,1.098587087222508,1.098787933588028
112,1.098624323095594,1.09883052110672
113,1.09867662191391,1.0988256931304932
