epoch,train_loss,val_loss
1,20.4262672322137,3.6579357385635376
2,4.5956418343952725,1.1351710259914398
3,1.1033780149051122,1.1029831767082214
4,1.0986505491392953,1.1029148995876312
5,1.0990359272275652,1.102869063615799
6,1.0984963263784135,1.1028112769126892
7,1.0995866911751884,1.1027912199497223
8,1.0995618786130632,1.1026962101459503
9,1.0993928142956324,1.102617472410202
10,1.0986559987068176,1.1025198101997375
11,1.0987178768430437,1.1024314761161804
12,1.0991713660103934,1.1024007499217987
13,1.0997062836374556,1.1023643910884857
14,1.0994267974581038,1.1021973192691803
15,1.0994966796466283,1.1021084785461426
16,1.098723292350769,1.1019819676876068
17,1.0987915226391383,1.1019677221775055
18,1.0986992120742798,1.101938247680664
19,1.0990505729402815,1.1018572747707367
20,1.0985156553132194,1.1018044352531433
21,1.0997183918952942,1.1017550230026245
22,1.0988834926060267,1.101626068353653
23,1.099175751209259,1.101580172777176
24,1.0989661301885332,1.1015413105487823
25,1.0988743475505285,1.1014156639575958
26,1.098913584436689,1.1013707220554352
27,1.0983814937727792,1.1013112664222717
28,1.0989134567124503,1.1012945175170898
29,1.0989830664225988,1.1012121438980103
30,1.098602601460048,1.1011441051959991
31,1.0986659356525965,1.1011185348033905
32,1.098739206790924,1.1010912358760834
33,1.0991862671715873,1.101067692041397
34,1.0984677076339722,1.100965529680252
35,1.098566242626735,1.1009131968021393
36,1.0985511881964547,1.1008764803409576
37,1.098898904664176,1.1008449494838715
38,1.0994693722043718,1.1008486449718475
39,1.0985679541315352,1.1006874442100525
40,1.0987481730324882,1.1006952226161957
41,1.0988956264087133,1.1006627976894379
42,1.0988882524626595,1.1005746126174927
43,1.098759957722255,1.1005469858646393
44,1.0991238696234567,1.1004784405231476
45,1.0988701837403434,1.1004228591918945
46,1.0985925793647766,1.100364327430725
47,1.0991326059613908,1.1003245413303375
48,1.0987112011228288,1.1002431809902191
49,1.0987502421651567,1.1002184748649597
50,1.0986552749361311,1.1001735627651215
51,1.0987495524542672,1.100149393081665
52,1.0985700488090515,1.1000714004039764
53,1.0987420422690255,1.1000778675079346
54,1.0987584931509835,1.1000288724899292
55,1.0985676220485143,1.1000139713287354
56,1.0987901432173592,1.1000057458877563
57,1.0986706869942802,1.0999507009983063
58,1.1882157496043615,1.1023987829685211
59,1.0986641815730505,1.099837303161621
60,1.098429594721113,1.0997369885444641
61,1.0986367889813013,1.0997463762760162
62,1.098529372896467,1.0997269451618195
63,1.0987368736948286,1.0997384786605835
64,1.0987004808017187,1.0997381806373596
65,1.0985492723328727,1.0996792018413544
66,1.098764181137085,1.0997104048728943
67,1.0988029667309351,1.0997143685817719
68,1.0985154168946403,1.0996667742729187
69,1.0986276865005493,1.099646657705307
70,1.0987465807369776,1.0996524393558502
71,1.0987139429364885,1.0995636284351349
72,1.0988614984921046,1.0995867550373077
73,1.0986144372395106,1.099521428346634
74,1.0986022097723824,1.0994819104671478
75,1.0985668812479292,1.099477618932724
76,1.09867228780474,1.0994625687599182
77,1.0986030016626631,1.0994083881378174
78,1.0986620272908891,1.0994239747524261
79,1.0986979688916887,1.0994328260421753
80,1.0985208920070104,1.0993897020816803
81,1.098812767437526,1.0993880331516266
82,1.0984721439225333,1.0993627309799194
83,1.0985405615397863,1.099355012178421
84,1.0986517667770386,1.0993753969669342
85,1.098702847957611,1.099404662847519
86,1.0987279329981123,1.099382758140564
87,1.0987191370555334,1.0993330478668213
88,1.0988193580082484,1.099254310131073
89,1.0986945033073425,1.0992502570152283
90,1.0986190012523107,1.0991638600826263
91,1.0985752429280962,1.0991592109203339
92,1.098719256264823,1.0991746187210083
93,1.0986552834510803,1.0991656482219696
94,1.0987375378608704,1.099153310060501
95,1.098603504044669,1.0990923643112183
96,1.098591991833278,1.09906604886055
97,1.0985847626413618,1.0990627110004425
98,1.0987226537295751,1.0991259515285492
99,1.0986327699252538,1.0990799069404602
100,1.0986814328602381,1.0990835130214691
101,1.0985137224197388,1.0990610420703888
102,1.0986497572490148,1.0990985929965973
103,1.0986429708344596,1.0990845263004303
104,1.098628010068621,1.0990794897079468
105,1.098670746598925,1.099047601222992
106,1.0986574121883936,1.0990453362464905
107,1.0986482415880476,1.0989834666252136
108,1.0986609373773848,1.0989808440208435
109,1.0985960960388184,1.0989499986171722
110,1.098614045551845,1.0989418923854828
111,1.0986298067229134,1.0989857017993927
112,1.0986857839993067,1.0989715456962585
113,1.0985970667430334,1.0989221036434174
114,1.0986245785440718,1.0989460051059723
115,1.098563287939344,1.0989476144313812
116,1.09856379032135,1.0989484190940857
117,1.09866578238351,1.0990244448184967
118,1.0985860313688005,1.0990044176578522
119,1.0987399220466614,1.0990562736988068
120,1.0986431070736475,1.0990048348903656
121,1.0986505150794983,1.0989540219306946
122,1.0985851883888245,1.0989542603492737
123,1.0986705762999398,1.0989157557487488
124,1.0986200060163225,1.0989788174629211
125,1.098706943648202,1.0989886224269867
126,1.0986280185835702,1.0989444553852081
127,1.0986001917294093,1.0989253222942352
128,1.0985236934253149,1.0989639163017273
129,1.0986108779907227,1.0989921987056732
130,1.0986824546541487,1.0990340113639832
131,1.0986048323767525,1.0989940464496613
132,1.0986247658729553,1.0990025699138641
133,1.0986171620232719,1.099000334739685
134,1.0986491526876176,1.0989995300769806
135,1.0986527800559998,1.0989753603935242
136,1.0986671788351876,1.0989526212215424
137,1.0986807686941964,1.0989496409893036
138,1.0986941371645247,1.0989134311676025
139,1.0986046024731226,1.0988221168518066
140,1.0986260601452418,1.0988585650920868
141,1.0986194269997733,1.0988657772541046
142,1.0986100264957972,1.0988200306892395
143,1.0986714363098145,1.0988749563694
144,1.0986570630754744,1.0988594591617584
145,1.0986993397985185,1.0988341867923737
146,1.0986316970416479,1.0987540483474731
147,1.0985966580254691,1.0987122356891632
148,1.0987415739468165,1.0987120270729065
149,1.0986274651118688,1.0986478626728058
150,1.09865768466677,1.0986666977405548
151,1.0986089876719884,1.098672240972519
152,1.0986389432634627,1.0986464023590088
153,1.0986276439258031,1.098647564649582
154,1.0986136283193315,1.0986750423908234
155,1.0986107417515345,1.098632961511612
156,1.0986516645976476,1.0986547470092773
157,1.0986591918127877,1.0986704528331757
158,1.0986618484769548,1.0986496210098267
159,1.0986116443361555,1.0986506938934326
160,1.0986465045383997,1.0986838042736053
161,1.0986365675926208,1.098681479692459
162,1.0986396329743522,1.0987030267715454
163,1.0986200315611703,1.0986671149730682
164,1.0986172301428658,1.0986615717411041
165,1.0986191460064478,1.0986884236335754
166,1.0986395393099104,1.0986725687980652
167,1.0986594642911638,1.098706990480423
168,1.098639156137194,1.0986596047878265
169,1.0986564329692297,1.0986607372760773
170,1.0986267924308777,1.0986088514328003
171,1.0986368656158447,1.0986277759075165
172,1.098626238959176,1.0986403822898865
173,1.0986327188355582,1.098638892173767
174,1.09862847839083,1.0986623167991638
175,1.0986552664211817,1.0986130833625793
176,1.098634021622794,1.098642259836197
177,1.098628648689815,1.0986086428165436
178,1.0986338428088598,1.0986133217811584
179,1.0986372998782568,1.098562091588974
180,1.0986857158797128,1.0985227823257446
181,1.0986215301922388,1.0985037684440613
182,1.0986342515264238,1.0984976887702942
183,1.0986173067774092,1.0985304713249207
184,1.0986255066735404,1.0985249876976013
185,1.0986507960728236,1.0985274612903595
186,1.098614283970424,1.0985158383846283
187,1.0986219729696,1.098497211933136
188,1.098653359072549,1.0985186100006104
189,1.0986151269504003,1.0985141396522522
190,1.0986607245036535,1.098460167646408
191,1.0986350093569075,1.0985040068626404
192,1.0986379981040955,1.0985134840011597
193,1.0986165148871285,1.098549097776413
194,1.0986449718475342,1.098531424999237
195,1.0986258898462569,1.098573386669159
196,1.0986266817365373,1.0985494554042816
197,1.098654636314937,1.098539412021637
198,1.0986549002783639,1.0984586477279663
199,1.0986600773675101,1.0984600186347961
200,1.09861102274486,1.0984823405742645
201,1.0986239569527763,1.098491370677948
202,1.0986298067229134,1.0985236763954163
203,1.0986549258232117,1.098549723625183
204,1.0986550450325012,1.0984788537025452
205,1.098611525126866,1.0984832048416138
206,1.098608442715236,1.0984845161437988
207,1.0986312798091344,1.09846031665802
208,1.0986324548721313,1.0984939932823181
209,1.0986369507653373,1.0984965562820435
210,1.0986273969922746,1.0985124707221985
211,1.098613475050245,1.0985546112060547
212,1.0986437712396895,1.0985299348831177
213,1.0986342430114746,1.0985888838768005
214,1.0986158422061376,1.09857976436615
215,1.098610086100442,1.0985881090164185
216,1.0986617292676653,1.0986161828041077
217,1.098693745476859,1.098559409379959
218,1.0986708658082145,1.0986313223838806
219,1.0986457467079163,1.0986714661121368
220,1.0986232672418867,1.0986371636390686
221,1.0986232161521912,1.0986669063568115
222,1.0986445886748177,1.098655343055725
223,1.098633783204215,1.098665028810501
224,1.0986158422061376,1.0986241400241852
225,1.0986247573580061,1.0986371338367462
226,1.0986318247658866,1.0986109972000122
227,1.0986442906515939,1.0986572802066803
228,1.098641003881182,1.0986623764038086
229,1.098632276058197,1.0986113846302032
230,1.0986400927816118,1.098640501499176
231,1.0986195632389613,1.0986633896827698
232,1.0986526012420654,1.098701298236847
233,1.098623514175415,1.0986739695072174
234,1.0986626318522863,1.0987136960029602
235,1.0986371295792716,1.098664104938507
236,1.09861992086683,1.0986359119415283
237,1.0986424599375044,1.0986659228801727
238,1.0986214450427465,1.0986405611038208
239,1.0986170087541853,1.0985918641090393
240,1.0986081617219108,1.098592758178711
241,1.0986218282154627,1.098595529794693
242,1.0986305815832955,1.0985762178897858
243,1.0986069440841675,1.0985380709171295
244,1.0986365846225195,1.0985095798969269
245,1.0986432347978865,1.0984929502010345
246,1.0986356224332536,1.0985632836818695
247,1.0985913021223885,1.0985623002052307
248,1.0986233694212777,1.0985358953475952
249,1.0985840814454215,1.0985971093177795
250,1.0986641134534563,1.0985765755176544
251,1.0986356479781014,1.0985597670078278
252,1.098589198929923,1.098522573709488
253,1.0986334851809911,1.0985141396522522
254,1.098605445453099,1.0985518097877502
255,1.0986396585192,1.0985589027404785
256,1.0986118401799883,1.0986233353614807
257,1.0986486503056117,1.0985612571239471
258,1.0985945292881556,1.0986329019069672
259,1.0985767074993678,1.0986638963222504
260,1.0985859632492065,1.0986502766609192
261,1.098565331527165,1.0986186563968658
262,1.0985947336469377,1.0986119508743286
263,1.0986203125544958,1.0986120402812958
264,1.098598803792681,1.098618745803833
265,1.098664539200919,1.0985475182533264
266,1.098665518420083,1.0986217558383942
267,1.0986653310911996,1.0986527502536774
268,1.0985973647662572,1.0986244082450867
269,1.0987054535320826,1.0986080467700958
270,1.0986369848251343,1.0986588597297668
271,1.0986676556723458,1.0987300872802734
272,1.098603708403451,1.0986805260181427
273,1.0986779247011458,1.0986829102039337
274,1.0986069015094213,1.098667323589325
275,1.0986557006835938,1.098581075668335
276,1.098685017653874,1.0985735356807709
277,1.098602490765708,1.0986095070838928
278,1.0986192056110926,1.0986353158950806
279,1.0986453294754028,1.098667472600937
280,1.0986215472221375,1.0986203253269196
281,1.0985868913786752,1.098615676164627
282,1.098652184009552,1.0986517071723938
