epoch,train_loss,val_loss
1,1.1134472148759025,1.105309635400772
2,1.0977695669446672,1.0962202548980713
3,1.0907124195780074,1.0921065509319305
4,1.088518236364637,1.088672250509262
5,1.0874758447919572,1.0889841318130493
6,1.0840492333684648,1.0785560309886932
7,1.0844957317624773,1.0755608081817627
8,1.0863982694489616,1.0651752948760986
9,1.0796711615153722,1.0691787004470825
10,1.0733397177287511,1.0630587041378021
11,1.0801533801215035,1.05613374710083
12,1.0750758647918701,1.051804631948471
13,1.0742898413113184,1.053987205028534
14,1.0690919842038835,1.0531134605407715
15,1.0649730137416296,1.0492611825466156
16,1.058550660099302,1.049389898777008
17,1.0676603402410234,1.0407097339630127
18,1.0643401827130998,1.0388683080673218
19,1.0659685816083635,1.0430020987987518
20,1.0632225019591195,1.040610432624817
21,1.0678090282848902,1.0401978492736816
22,1.0665154712540763,1.0430584847927094
23,1.06408229470253,1.046014666557312
24,1.0629789871828896,1.0405197441577911
25,1.0593232257025582,1.045047789812088
26,1.056674769946507,1.0736085176467896
27,1.0528568880898612,1.046519935131073
28,1.050744661263057,1.032894179224968
29,1.052306809595653,1.0279647707939148
30,1.041720735175269,1.0274119675159454
31,1.0446070858410426,1.067427158355713
32,1.0406525518213,1.0317178815603256
33,1.0469536866460527,1.0419672727584839
34,1.0258842876979284,1.0274208933115005
35,1.034508377313614,1.012574940919876
36,1.0310891653810228,1.01762755215168
37,1.0306533234460014,1.0163941830396652
38,1.0235609029020583,1.0504536777734756
39,1.0150184801646642,1.0149543732404709
40,1.0186818071774073,1.0072284191846848
41,1.021188987152917,1.0302976965904236
42,1.0110023021697998,1.0185178518295288
43,1.00299043740545,0.9982523918151855
44,1.0087941161223821,1.0545165985822678
45,1.0042307547160558,1.1384684145450592
46,0.9987084482397351,1.091886043548584
47,0.9990604732717786,0.9862589985132217
48,0.9963129077638898,1.153988540172577
49,0.9922800191811153,1.0392406433820724
50,1.0022061083998,1.2173958122730255
51,0.9920266015189034,1.606701672077179
52,0.9926807582378387,1.3923215568065643
53,0.9928340656416756,0.9801175594329834
54,0.9834705591201782,1.2932990789413452
55,0.9845083824225834,0.9450679272413254
56,0.9794451722076961,1.2135463953018188
57,0.9752015684332166,0.9562961608171463
58,0.9804080554417202,1.008234828710556
59,0.972488705601011,0.9518179446458817
60,0.975047767162323,0.9664945304393768
61,0.964310130902699,1.1351869106292725
62,0.9763280579021999,1.4140630066394806
63,0.9762935382979256,1.0487030446529388
64,0.9661034856523786,1.3784882724285126
65,0.9599168470927647,0.9342774897813797
66,0.9600960782596043,1.1044267863035202
67,0.9487599943365369,0.9720799326896667
68,0.9622161984443665,0.9582812637090683
69,0.9647885688713619,0.9391143918037415
70,0.9547426785741534,0.9763444513082504
71,0.9476033066000257,0.8992366641759872
72,0.9548317790031433,0.9738570600748062
73,0.9502128320080894,0.913519099354744
74,0.9435070880821773,0.9363831579685211
75,0.9430340869086129,1.1741981357336044
76,0.9492517496858325,1.1830551326274872
77,0.94196589078222,1.0517181903123856
78,0.9385216576712472,1.3867952823638916
79,0.9484229896749768,0.8878206759691238
80,0.9358148787702832,1.1402745693922043
81,0.9324693254062107,1.203534334897995
82,0.9398152913366046,0.8843790739774704
83,0.9402729656015124,0.9747206419706345
84,0.9299230660711016,1.3839714229106903
85,0.9194157549313137,0.8868069797754288
86,0.9341987414019448,1.1948372423648834
87,0.927273575748716,1.5726469159126282
88,0.9211392870971135,1.4347845613956451
89,0.9291807072503226,0.9072161167860031
90,0.9198318634714399,0.9160168617963791
91,0.9358552055699485,1.1405318230390549
92,0.9214568180697305,0.8586987555027008
93,0.9182424247264862,0.9816857874393463
94,0.920605902160917,0.9934054017066956
95,0.9125361698014396,1.395287424325943
96,0.9082377340112414,1.3551891446113586
97,0.909473500081471,0.8811659067869186
98,0.911656026329313,0.874634638428688
99,0.9162108302116394,0.8484469503164291
100,0.8944214752742222,0.8719633370637894
101,0.9096009135246277,0.9073002189397812
102,0.8960678832871574,0.8349113911390305
103,0.9054587142808097,0.9573191106319427
104,0.9027688375541142,0.8185776323080063
105,0.908456585236958,1.281664878129959
106,0.8966549464634487,0.8211937546730042
107,0.8973907487733024,0.8781575113534927
108,0.8772603230816978,1.1388397514820099
109,0.9091255068778992,1.0386740416288376
110,0.9041128414017814,0.8681795001029968
111,0.8948973800454821,0.8791016787290573
112,0.8982700024332319,1.0864693820476532
113,0.8935319653579167,0.8201136142015457
114,0.8830803888184684,1.1759584248065948
115,0.8736616883959089,0.9511080533266068
116,0.8868799039295742,1.1421433687210083
117,0.8935046068259648,1.273208111524582
118,0.8993493744305202,1.3449595272541046
119,0.8693206693444934,1.4202150404453278
120,0.8794027822358268,0.9252646863460541
121,0.8852392733097076,0.80060975253582
122,0.8856467519487653,1.5753153860569
123,0.8737801100526538,0.9641485959291458
124,0.8731460188116346,0.7850042134523392
125,0.8845676609448024,0.8525406420230865
126,0.8711305814129966,0.8145076334476471
127,0.8724252028124673,2.2759362161159515
128,0.8887270816734859,1.4928589761257172
129,0.8860317128045219,1.3808676898479462
130,0.8666151251111712,0.773361936211586
131,0.8634119842733655,0.8707309812307358
132,0.8533925839832851,0.871367871761322
133,0.8647172706467765,1.0913308560848236
134,0.8645516293389457,0.8249230235815048
135,0.8451972007751465,0.7689864188432693
136,0.876008710690907,0.7935668677091599
137,0.8569772967270443,0.8484071493148804
138,0.8687052599021367,0.7942731529474258
139,0.8645080668585641,1.177978664636612
140,0.8592871172087533,1.2501525580883026
