epoch,train_loss,val_loss
1,17.454841102872575,1.3933088183403015
2,1.6126836325441087,1.102468341588974
3,1.1022424868174963,1.099151998758316
4,1.0988280177116394,1.0991771817207336
5,1.098826961857932,1.0991337597370148
6,1.0987508637564523,1.0991260409355164
7,1.0989925350461687,1.0991505980491638
8,1.0990734100341797,1.099114865064621
9,1.0985695634569441,1.0991220474243164
10,1.0989139420645577,1.0990774035453796
11,1.098947388785226,1.0990573465824127
12,1.0988794224602836,1.0990667939186096
13,1.0989386524472917,1.099008321762085
14,1.0988214271409171,1.0990238189697266
15,1.0985761284828186,1.099053978919983
16,1.0989777105195182,1.0990371704101562
17,1.0989128010613578,1.0989750921726227
18,1.0987400668007987,1.0989498794078827
19,1.0988635165350777,1.0989788472652435
20,1.0986330338886805,1.0989744067192078
21,1.0987864477293832,1.0989828705787659
22,1.0988747051783971,1.0989688038825989
23,1.0986708572932653,1.0989547371864319
24,1.098718787942614,1.098960965871811
25,1.098580607346126,1.0989480018615723
26,1.0988703625542777,1.0989757180213928
27,1.0985951253346034,1.0989966094493866
28,1.0986761621066503,1.0990285575389862
29,1.0987136278833662,1.0989772975444794
30,1.098780972617013,1.0989680886268616
31,1.0987820029258728,1.0989802479743958
32,1.098610860960824,1.0989590883255005
33,1.0986527715410506,1.0989482402801514
34,1.098452968256814,1.098946750164032
35,1.0986440181732178,1.098973035812378
36,1.098648224558149,1.0989511609077454
37,1.0988407560757227,1.0989971160888672
38,1.0985126069613866,1.0989570617675781
39,1.0987150498798914,1.0989618003368378
40,1.0985043219157629,1.098932534456253
41,1.0986575654574804,1.098877340555191
42,1.0987706695284163,1.0989157855510712
43,1.0986990417752946,1.0988928079605103
44,1.0987399816513062,1.0989262759685516
45,1.0986401438713074,1.0989610850811005
46,1.09870217527662,1.09890416264534
47,1.09861501625606,1.0989071130752563
48,1.0986670681408472,1.0988954603672028
49,1.0986311265400477,1.0989247262477875
50,1.0986398543630327,1.098924607038498
51,1.0985253027507238,1.0988748669624329
52,1.0987776517868042,1.0989044308662415
53,1.0987563388688224,1.0989404320716858
54,1.0986009069851466,1.098944991827011
55,1.098713789667402,1.0989204943180084
56,1.0986414466585432,1.0988925099372864
57,1.0987056749207633,1.0988891422748566
58,1.0986332893371582,1.0988386869430542
59,1.0987791163580758,1.0988661646842957
60,1.0986011113439287,1.0988038182258606
61,1.0986565096037728,1.0988016724586487
62,1.0985970667430334,1.0988023579120636
63,1.0985074298722404,1.0987558662891388
64,1.098639896937779,1.0987173020839691
65,1.0986080425126212,1.0987088084220886
66,1.0986835615975517,1.0987081229686737
67,1.0986360141209193,1.098709225654602
68,1.0986049686159407,1.0987067222595215
69,1.0986315267426627,1.098692536354065
70,1.098610988685063,1.0986739695072174
71,1.0986693416322981,1.0987040102481842
72,1.0985871127673559,1.098729819059372
73,1.0986862693514143,1.0987666845321655
74,1.0986024141311646,1.0987198948860168
75,1.0986772520201546,1.0987589061260223
76,1.0986092005457198,1.0987957119941711
77,1.098708254950387,1.0988138914108276
78,1.0985862868172782,1.098746418952942
79,1.09872191292899,1.0987604856491089
80,1.0984971608434404,1.098708152770996
81,1.0986417021070207,1.0987218022346497
82,1.0986750040735518,1.0987211465835571
83,1.098645610468728,1.0987284481525421
84,1.0986219729696,1.09873428940773
85,1.098563015460968,1.0987573862075806
86,1.0985850947243827,1.09881991147995
87,1.0986821736608232,1.0988679230213165
88,1.0986340471676417,1.0988418757915497
89,1.0986665487289429,1.0988826751708984
90,1.098603299685887,1.0988718569278717
91,1.0986364994730269,1.098897635936737
92,1.0986350689615523,1.0988623797893524
93,1.0986632193837846,1.0988744497299194
94,1.0985878195081438,1.0988867282867432
95,1.0987258127757482,1.09890478849411
96,1.098598803792681,1.0988326966762543
97,1.0985805136816842,1.0988474488258362
98,1.0986816201891219,1.0988804697990417
99,1.0986138241631644,1.09885174036026
100,1.0985953722681319,1.0988753139972687
101,1.0986013157027108,1.0988647937774658
102,1.0987112607274736,1.0988751649856567
103,1.0986823439598083,1.0988343358039856
104,1.0917583363396781,1.0988366603851318
105,1.0986066460609436,1.0988211929798126
106,1.0986587830952235,1.0988093614578247
107,1.098729772227151,1.098806381225586
108,1.0985907060759408,1.0987876057624817
109,1.098594674042293,1.098774641752243
110,1.0986429027148656,1.0987755060195923
111,1.0985603417669023,1.0987732112407684
112,1.0987371121134077,1.098767250776291
113,1.0986508556774683,1.0987448394298553
114,1.0985903995377677,1.0987211167812347
115,1.0986503618104118,1.0987271070480347
116,1.0986606223242623,1.0986979305744171
117,1.0986244933945792,1.0986571907997131
118,1.0985767500741142,1.0986088514328003
119,1.0986321653638567,1.098583847284317
120,1.0986357842172896,1.0985653400421143
121,1.0986563733645849,1.0986013412475586
122,1.0986169236046928,1.0985943973064423
123,1.0986159699303764,1.098589450120926
124,1.0986204828534807,1.0985481142997742
125,1.0986669148717607,1.0985523462295532
126,1.0985565611294337,1.0985499918460846
127,1.098656679902758,1.098548799753189
128,1.0986089365822929,1.0985702872276306
129,1.0986944011279516,1.0985774099826813
130,1.0985713260514396,1.0985628068447113
131,1.0986116869109017,1.0985620021820068
132,1.098596113068717,1.0985586643218994
133,1.0986083149909973,1.0985636115074158
134,1.0987067137445723,1.098581999540329
135,1.0986110482897078,1.0985704958438873
136,1.0986413274492537,1.0985431373119354
137,1.0986386367252894,1.0986186265945435
138,1.098637546811785,1.0985970795154572
